Representative_ASV	Beta	SE	P	FDR_BH	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7
48062	0.571988991610135	0.254549345298704	0.0374150432586578	0.120961134171456	k__Nucletmycea	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	g__Placidium	NA
47878	0.703964539765418	0.432918789808183	0.121309981592116	0.272627089151413	k__Nucletmycea	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Bipolaris	NA
47877	0.606259090977556	0.300431546471656	0.05875333024424	0.169698705121688	k__Nucletmycea	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	NA
47860	0.686618159268686	0.409284853313385	0.11070277177979	0.258155234191396	k__Nucletmycea	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Massarinaceae	g__Helminthosporium	NA
47887	0.595119824990303	0.285467183175666	0.0516101463311423	0.157038359692085	k__Nucletmycea	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Roussoellaceae	g__Roussoella	NA
47747	0.621850428484857	0.321441650849618	0.0689194567821722	0.18555003478435	k__Nucletmycea	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae	g__Capnobotryella	NA
47733	0.612879380598543	0.309344185619494	0.0630534515942515	0.173320840372605	k__Nucletmycea	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Ramularia	NA
48697	0.732771058029725	0.47223501503852	0.138136622585353	0.299999000958267	k__Nucletmycea	p__Ascomycota	c__Sordariomycetes	o__Ophiostomatales	f__Ophiostomataceae	g__Pesotum	NA
48679	0.64991697464061	0.359414244023916	0.0873031126938493	0.222759960191929	k__Nucletmycea	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Parascedosporium	NA
48565	0.643801136612345	0.351125627896905	0.0833133279423506	0.215478561814534	k__Nucletmycea	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Clonostachys	NA
48704	0.553809450142738	0.230442221217329	0.0272446817211356	0.0951056680940254	k__Nucletmycea	p__Ascomycota	c__Sordariomycetes	o__Pleurotheciales	f__Pleurotheciaceae	g__Plagiascoma	NA
48101	0.629883660509847	0.332292210844196	0.0741904745654437	0.195436944572859	k__Nucletmycea	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Caliciaceae	g__Buellia	NA
48114	0.609640434699769	0.304982060358602	0.060945697347499	0.171673771241222	k__Nucletmycea	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Rinodina	NA
48191	0.599014919473642	0.290694952198881	0.0540918048095797	0.160922333888075	k__Nucletmycea	p__Ascomycota	c__Lecanoromycetes	o__Ostropales	f__Graphidaceae	g__Graphis	NA
48190	0.553809450142738	0.230442221217329	0.0272446817211356	0.0951056680940254	k__Nucletmycea	p__Ascomycota	c__Lecanoromycetes	o__Ostropales	f__Graphidaceae	g__Gomphillus	NA
48252	0.627298021706751	0.328798043858704	0.072493170573303	0.19185401886609	k__Nucletmycea	p__Ascomycota	c__Lecanoromycetes	o__Teloschistales	f__Teloschistaceae	g__Rusavskia	NA
48338	0.599014919473642	0.290694952198881	0.0540918048095797	0.160922333888075	k__Nucletmycea	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Incertae Sedis	g__Skyttea	NA
47681	0.687824765133115	0.410927670840593	0.111451288147334	0.258839930431971	k__Nucletmycea	p__Ascomycota	c__Arthoniomycetes	o__Arthoniales	f__Roccellaceae	g__Roccella	NA
48456	0.582089817525682	0.268021616271389	0.0434790626339512	0.137442147992879	k__Nucletmycea	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Peziza	NA
48440	0.56639330993229	0.24710829920296	0.0341708318499327	0.113736578140892	k__Nucletmycea	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Helvellaceae	g__Helvella	NA
48408	0.612879380598543	0.309344185619494	0.0630534515942515	0.173320840372605	k__Nucletmycea	p__Ascomycota	c__Lichinomycetes	o__Lichinales	f__Peltulaceae	g__Peltula	NA
