OTU_ID	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Key	16s_E1	16s_G1	16s_C2	16s_E2	16s_F2	16s_G2	16s_H2	16s_D3	16s_F3	16s_A4	16s_B4	16s_C4	16s_D4	16s_E4	16s_H4	16s_A5	16s_B5	16s_C5	16s_D5	16s_E5
46315	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__uncultured	s__	f__Comamonadaceae_uncultured	0	0	0	0	0	0	37	0	72	39	31	0	44	0	0	0	0	0	0	0
46322	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Gallionellaceae	g__Gallionella	s__	Gallionella	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
46323	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Gallionellaceae	g__Sideroxydans	s__	Sideroxydans	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0
46327	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Hydrogenophilus	s__	Hydrogenophilus	0	0	0	15	0	0	0	22	0	25	0	0	0	17	0	0	0	0	0	0
46349	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Alysiella	s__	Alysiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46351	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Conchiformibius	s__	Conchiformibius	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46353	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Kingella	s__	Kingella	95	0	0	0	0	0	121	24	45	0	0	0	0	0	0	0	0	0	0	0
46354	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Neisseria	s__	Neisseria	3098	17	98	140	0	135	3216	1083	137	528	72	86	220	252	64	652	42	14	20	101
46355	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Simonsiella	s__	Simonsiella	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46356	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Snodgrassella	s__	Snodgrassella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46360	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__uncultured	s__	f__Neisseriaceae_uncultured	103	0	0	11	0	0	118	49	13	12	0	0	0	12	0	35	0	0	0	0
46367	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__MND1	s__	MND1	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0
46387	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Janthinobacterium	s__	Janthinobacterium	0	0	0	0	0	0	0	0	72	20	0	0	0	0	0	0	0	0	0	0
46388	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	s__	Massilia	0	0	0	0	29	0	0	0	200	25	0	0	0	0	53	0	0	19	0	0
46397	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Undibacterium	s__	Undibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46417	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Methyloversatilis	s__	Methyloversatilis	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0
46419	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Propionivibrio	s__	Propionivibrio	0	0	0	0	0	0	0	0	96	0	0	0	0	0	21	0	0	15	0	0
46429	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__uncultured	s__	f__Rhodocyclaceae_uncultured	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
46438	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__Parasutterella	s__	Parasutterella	0	43	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46439	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__Sutterella	s__	Sutterella	46	1215	0	0	0	1371	0	169	0	0	0	0	0	0	0	0	0	0	19	28
46440	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__uncultured	s__	f__Sutterellaceae_uncultured	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46459	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__	Citrobacter	25	260	0	0	0	231	0	0	59	0	0	0	0	0	54	0	0	58	0	0
46460	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Cronobacter	s__	Cronobacter	0	34	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46462	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__	Enterobacter	0	852	0	0	0	769	0	0	82	54	0	0	0	0	45	0	0	38	0	59
46463	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	s__	Escherichia-Shigella	0	8308	0	0	0	7015	123	0	158	422	179	0	219	0	165	0	0	64	0	435
46464	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Franconibacter	s__	Franconibacter	0	104	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46465	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__	Klebsiella	0	467	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46467	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Kosakonia	s__	Kosakonia	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46470	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Plesiomonas	s__	Plesiomonas	0	20	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46471	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Pluralibacter	s__	Pluralibacter	0	57	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46474	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Salmonella	s__	Salmonella	0	487	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46480	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	g__Erwinia	s__	Erwinia	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46483	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	g__Pantoea	s__	Pantoea	0	250	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46494	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Arsenophonus	s__	Arsenophonus	0	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46499	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Candidatus Blochmannia	s__	Candidatus_Blochmannia	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46502	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Candidatus Hamiltonella	s__	Candidatus_Hamiltonella	0	51	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46519	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Proteus	s__	Proteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
46523	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__endosymbionts	s__	endosymbionts	34	12	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46531	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Pectobacteriaceae	g__Sodalis	s__	Sodalis	0	235	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46535	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Thorselliaceae	g__Thorsellia	s__	Thorsellia	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
46539	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Rahnella1	s__	Rahnella1	0	21	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46541	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Serratia	s__	Serratia	21	325	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	26
46563	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__Methyloprofundus	s__	Methyloprofundus	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46574	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae1	g__Alcanivorax	s__	Alcanivorax	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46616	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__GWE2-31-10	s__	GWE2-31-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46620	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Sphaerochaeta	s__	Sphaerochaeta	0	107	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46624	k__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	s__	Treponema	0	0	0	69	0	0	260	0	0	12	131	0	0	121	22	74	15	0	15	0
46632	k__Bacteria	p__Sumerlaeota	c__Sumerlaeia	o__Sumerlaeales	f__Sumerlaeaceae	g__Sumerlaea	s__	Sumerlaea	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
46648	k__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Fretibacterium	s__	Fretibacterium	10	0	0	0	0	0	71	0	0	0	115	0	0	0	18	0	0	0	0	0
46657	k__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__uncultured	s__	f__Synergistaceae_uncultured	0	124	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46705	k__Bacteria	p__Verrucomicrobiota	c__Chlamydiae	o__Chlamydiales	f__Chlamydiaceae	g__uncultured	s__	f__Chlamydiaceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46778	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Chthoniobacter	s__	Chthoniobacter	0	0	0	41	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
46831	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Akkermansia	s__	Akkermansia	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	52	0	0	0	0
